    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         489044         neutron          3.20353      0.000141722       0.00679554        0.0247412         -0.97217         0.612375         0.485513         0.623919
         489154         neutron         0.594088       1.2902e-08      -0.00603501        0.0251124          0.67432        -0.477878        -0.279244         -0.83286
         489360           gamma         0.328958      0.000103404       -0.0172306       0.00494876         0.267916        -0.468987        -0.864733        -0.179687
         489360           gamma         0.716543      0.000103404       -0.0172306       0.00494876         0.267916         0.720313         0.693404        0.0184388
         490645         neutron         0.693385      0.000120434        0.0251588      -0.00378949        -0.626479         0.491947         0.867145        0.0777616
         491428         neutron          2.38451      0.000128031       -0.0203145       -0.0151984        -0.739012        -0.629861         0.132665         0.765294
         491637         neutron          2.05324      0.000134649        0.0249443       0.00672623         0.403013          0.76457        -0.578448        -0.284307
         491830           gamma          1.32229      0.000102458       -0.0110852      -0.00752542        -0.329907        -0.955158         0.100515         0.278514
         491830           gamma          1.14418      0.000102458       -0.0110852      -0.00752542        -0.329907         -0.52594        -0.779077        -0.341213
         491849         neutron         0.368176      0.000105594       0.00645412      -0.00118775        -0.881614        -0.392671        -0.161673        -0.905357
         492122         neutron         0.482558      0.000100402       -0.0235439     -0.000367296        -0.201173        -0.811086         0.549811        -0.199619
         492122           gamma         0.612598      0.000100402       -0.0235439     -0.000367296        -0.201173        -0.783389       -0.0202927           0.6212
